;;;;;;;;;;;;;;;;;;
"Абдулхаев Фаррух";;;;;;;;;;;;;;;;;;
"Price List";;;;;;;;;;;;;;;;;;
"03 окт 2024";;;;;;;;;;;;;;;;;;
"в„–";"Code";"Barcode";"Name";"Qty per Box";"Card Number";"Balance";"Your order";"Price Type: Акция";"Акция with margin";"Price Type: Возврат";"Возврат with margin";"Price Type: При 100% Оплате (перечисление)";"При 100% Оплате (перечисление) with margin";"Price Type: Цена договорная (перечисление)";"Цена договорная (перечисление) with margin";"Expiry Date";"Группа";"Producer"
"1529";"A13438";"4780036961136";"Салфетки марл. мед. стер. 40*10. №10";"450";"2591";"671";;;;;;"1174";"1174";"1210";"1210";"01.10.2028";"НДС";"SARBONTEKS MCHJ QK/Узбекистан"
"1530";"A11071";"4780036960184";"Салфетки марл. мед. стер. 40*20. №5";"400";"2511";"1527";;;;;;"1959";"1959";"2020";"2020";"01.08.2028";"НДС";"SARBONTEKS MCHJ QK/Узбекистан"
"1531";"A2904";;"Салфетки марл.мед.стер.45*29.2-х сл.№5";"200";"4501";"1";;;;;;"3338";"3338";"3441";"3441";"01.10.2028";"НДС";"SARBONTEKS MCHJ QK/Узбекистан"
"1532";"A2895";;"Бинт марл. мед. нестерильн. 7м 14см";"300";"318";"9";;;;;;"2541";"2541";"2620";"2620";"01.12.2033";"НДС";"SARBONTEKS MCHJ QK/Узбекистан"
"1533";"A2896";;"Бинт марл. мед. стерильн. 7м 14см";"300";"1211,";"10";;;;;;"2803";"2803";"2890";"2890";"01.04.2028";"НДС";"SARBONTEKS MCHJ QK/Узбекистан"
"1534";"A4945";;"Бинт марл. мед. стерильн. 7м 14см по TS";"400";"3691";"5";;;;;;"2153";"2153";"2220";"2220";"01.06.2029";"НДС";"SARBONTEKS MCHJ QK/Узбекистан"
"1535";"A2894";;"Бинт марл. мед.нестерильн. 7м 14см по TS";"400";"266";"7273";;;;;;"1901";"1901";"1960";"1960";"01.06.2028";"НДС";"SARBONTEKS MCHJ QK/Узбекистан"
"1536";"A2899";;"Бинт тканный мед.нестерильн. 7м 14см";"300";"68";"2";;;;;;"2503";"2503";"2580";"2580";"01.06.2029";"НДС";"SARBONTEKS MCHJ QK/Узбекистан"
"1537";"A2906";;"Бинт тканный мед.стерильн. 7м 14см";"300";"151";"75";;;;;;"3297";"3297";"3399";"3399";"01.04.2028";"НДС";"SARBONTEKS MCHJ QK/Узбекистан"
"1538";"A2902";;"Вата гигиеническая гигрос. н/с 50г";"180";"226";"5";;;;;;"3036";"3036";"3130";"3130";"01.06.2027";"НДС";"SARBONTEKS MCHJ QK/Узбекистан"
"1539";"A3021";;"Вата мед. гигрос. нестерильн. 100г";"40";"324";"318";;;;;;"5839";"5839";"6020";"6020";"01.12.2033";"НДС";"SARBONTEKS MCHJ QK/Узбекистан"
"1540";"A5266";;"Вата мед. гигрос. нестерильн. 250г";"30";"328";"131";;;;;;"14014";"14014";"14447";"14447";"01.12.2027";"НДС";"SARBONTEKS MCHJ QK/Узбекистан"
"1541";"A3022";;"Вата мед. гигрос. нестерильн. 25г";"400";"525";"9453";;;;;;"1518";"1518";"1565";"1565";"01.12.2033";"НДС";"SARBONTEKS MCHJ QK/Узбекистан"
"1542";"A10837";;"Вата мед. гигрос. стерильн. 100г";"80";"1611";"9";;;;;;"5839";"5839";"6020";"6020";"01.05.2028";"НДС";"SARBONTEKS MCHJ QK/Узбекистан"
"1543";"A10838";;"Вата мед. гигрос. стерильн. 250г";"30";"2621";"206";;;;;;"14283";"14283";"14725";"14725";"01.10.2028";"НДС";"SARBONTEKS MCHJ QK/Узбекистан"
"1544";"A 4949";;"Вата мед. гигрос. стерильн. 25г";"400";"4292";"1891";;;;;;"1770";"1770";"1825";"1825";"01.10.2028";"НДС";"SARBONTEKS MCHJ QK/Узбекистан"
"1545";"A4950";;"Вата мед. гигрос. стерильн. 50г";"170";"4302";"7";;;;;;"3128";"3128";"3225";"3225";"01.10.2028";"НДС";"SARBONTEKS MCHJ QK/Узбекистан"
"1546";"A8157";;"Марля мед. отб. в кусках 1м х 90см по TS";"250";"184..";"77";;;;;;"2022";"2022";"2085";"2085";"01.06.2028";"НДС";"SARBONTEKS MCHJ QK/Узбекистан"
"1547";"A8154";;"Марля мед. отб. в кусках 2м х 90см по TS";"140";"285";"2";;;;;;"3967";"3967";"4090";"4090";"01.07.2029";"НДС";"SARBONTEKS MCHJ QK/Узбекистан"
"1548";"A 8155";;"Марля мед. отб. в кусках 3м х 90см по TS";"100";"186";"5";;;;;;"5956";"5956";"6140";"6140";"01.06.2028";"НДС";"SARBONTEKS MCHJ QK/Узбекистан"
"1549";"A 8156";;"Марля мед. отб. в кусках 5м х 90см по TS";"60";"287";"2";;;;;;"9926";"9926";"10233";"10233";"01.12.2027";"НДС";"SARBONTEKS MCHJ QK/Узбекистан"
"1550";"A6135";;"Марля медицинская в кусках 1мх90см";"250";"384";"20";;;;;;"3225";"3225";"3325";"3325";"01.12.2028";"НДС";"SARBONTEKS MCHJ QK/Узбекистан"
"1551";"A8535";;"Салфетки мед. хлопчатобумажные стерил. 32см*14см№10";"500";"3561";"1381";;;;;;"2086";"2086";"2151";"2151";"01.11.2028";"НДС";"SARBONTEKS MCHJ QK/Узбекистан"
"1552";"A18255";;"Марля мед. отб. в кусках 10м х 90см по TS";"40";"288.";"15";;;;;;"19740";"19740";"20350";"20350";"01.11.2027";"НДС";"SARBONTEKS MCHJ QK/Узбекистан"
"Sat Cargo SRL";;;;;;;;;;;;;;;;;;
"1553";"A13145";;"Инотир гранулы.№20 саше";"54";"MXA19";"4";;;;;;"217615";"217615";"224345";"224345";"01.03.2026";"БАД";"Sat Cargo SRL/Италия"
"Schaper Brummer GmbH & Co. KG";;;;;;;;;;;;;;;;;;
"1554";"03004261009002001";;"Ремифемин таб.2,5мг №60";"1";"2335921";"45";;;;;;"114152";"114152";"117683";"117683";"01.10.2026";"НДС";"Schaper Brummer GmbH & Co. KG/Германия"
"1555";"03004285014002001";;"Цистинол Акут таб.№40";"1";"2335861";"72";;;;;;"78808";"78808";"81245";"81245";"01.10.2026";"НДС";"Schaper Brummer GmbH & Co. KG/Германия"
"Schering Plough";;;;;;;;;;;;;;;;;;
"1556";"03004061008002002";;"Янумет таб. 50мг+850мг №56";"100";"Y006124";"10";;;;;;"416758";"416758";"429647";"429647";"01.12.2025";"НДС";"Schering Plough/Бельгия"
"Scott-Edil Pharmacia Limited";;;;;;;;;;;;;;;;;;
"1557";"03004322008028002";;"Азикастра таб.250мг.№6";"10";"XT2A023";"30";;;;;;"34655";"34655";"35727";"35727";"01.01.2025";"НДС";"Scott-Edil Pharmacia Limited/Индия"
"Serene Healthcare Pvt";;;;;;;;;;;;;;;;;;
"1558";"03004012010001001";;"Рабез-D капс.№30";"160";"01240286";"130";;;;;;"57850";"57850";"57850";"57850";"01.01.2026";"НДС";"Serene Healthcare Pvt/Индия"
"1559";"03004548014001001";;"Респикур-АТ сироп100мл№1";"100";"01231414";"212";;;;;;"26740";"26740";"26740";"26740";"01.09.2025";"НДС";"Serene Healthcare Pvt/Индия"
"1560";"A57770";;"Айронекс р-р д/внутр.введ.20мг/мл №5";"80";"BBD24002";"31";;;;;;"196415";"196415";"196415";"196415";"01.03.2026";"НДС";"Serene Healthcare Pvt/Индия"
"1561";"03004614001034001";;"Аргинал р-р д/инф.42мг/мл 100мл №1";"60";"BNG24017";"360";;;;;;"40985";"40985";"40985";"40985";"01.03.2026";"НДС";"Serene Healthcare Pvt/Индия"
"1562";"A26614";;"Белкосер р-р д/инф. 200мл №1";"30";"AAH24024";"558";;;;;;"41855";"41855";"41855";"41855";"01.07.2026";"НДС";"Serene Healthcare Pvt/Индия"
"1563";"A22295";;"ГЭК-130 р-р. д/инф 6% 250мл";"30";"AEI24004";"35";;;;;;"38639";"38639";"38639";"38639";"01.02.2026";"НДС";"Serene Healthcare Pvt/Индия"
"1564";"03004116004021006";;"ГЭК-200 р-р. д/инф 6% 250мл";"30";"ADI23010";"32";;;;;;"51519";"51519";"51519";"51519";"01.11.2025";"НДС";"Serene Healthcare Pvt/Индия"
"1565";"A33086";;"Киносер р-р д/инфузий 500мг 100мл";"60";"AGG24006";"36";;;;;;"33487";"33487";"33487";"33487";"01.02.2026";"НДС";"Serene Healthcare Pvt/Индия"
"1566";"A57783";;"Левомонт сироп 60мл";"100";"01240209";"38";;;;;;"51121";"51121";"51121";"51121";"01.01.2026";"НДС";"Serene Healthcare Pvt/Индия"
"1567";"03004326009027001";;"Моксисер р-р для инф. 400мг/100мл№1";"60";"AFG24001";"18";;;;;;"59245";"59245";"59245";"59245";"01.01.2026";"НДС";"Serene Healthcare Pvt/Индия"
"1568";"03004026001011003";"4780084980592";"Онтик р-р д/инъек.2мг/4мл №5";"80";"BPL24001";"30";;;;;;"72575";"72575";"72575";"72575";"01.12.2025";"НДС";"Serene Healthcare Pvt/Индия"
"1569";"03004326001026001";;"Офлосер р-р д/инф. 200мг 100мл";"60";"AHG24007";"3";;;;;;"23183";"23183";"23183";"23183";"01.01.2026";"НДС";"Serene Healthcare Pvt/Индия"
"1570";"A33087";;"Пасерен р-р д/инфузий 10мг/мл 100мл";"60";"AJG24003";"100";;;;;;"33485";"33485";"33485";"33485";"01.12.2025";"НДС";"Serene Healthcare Pvt/Индия"
"1571";"A26615";;"Пентафол конц. д/приг р-р инф.20мг/5мл №5";"20";"BSD24001";"3";;;;;;"33485";"33485";"33485";"33485";"01.12.2025";"НДС";"Serene Healthcare Pvt/Индия"
"1572";"03004499034006001";;"Пиротин р-р д/инъек.5мл №5";"80";"BUD24002";"4";;;;;;"43790";"43790";"43790";"43790";"01.03.2026";"НДС";"Serene Healthcare Pvt/Индия"
"1573";"03004554001036001";;"САС-Ацетилцистеин-600мг шипучие таб. №20";"10";"DE3128";"17";;;;;;"86809";"86809";"86809";"86809";"01.10.2025";"НДС";"Serene Healthcare Pvt/Индия"
"1574";"A24096";;"Сернитин р-р.д/иньек 1г 5мл№5";"80";"AZD24009";"77";;;;;;"79855";"79855";"79855";"79855";"01.03.2026";"НДС";"Serene Healthcare Pvt/Индия"
"1575";"03004121026001001";;"Сестимин р-р.инф.200мл№1";"30";"AUH24006";"295";;;;;;"33487";"33487";"33487";"33487";"01.02.2026";"НДС";"Serene Healthcare Pvt/Индия"
"1576";"03004102002046001";;"Транексер р-ра д/инъек.100мг/мл 5мл №5";"20";"APD24005";"68";;;;;;"65040";"65040";"65040";"65040";"01.07.2026";"НДС";"Serene Healthcare Pvt/Индия"
"1577";"03004337001055001";;"Флукосер р-ра д/инф.200мг/100мл №1";"60";"AIG24004";"23";;;;;;"30265";"30265";"30265";"30265";"01.03.2026";"НДС";"Serene Healthcare Pvt/Индия"
"1578";"03004122003015001";;"Электро Кидс р-р д/инф.100мл№1";"60";"ALG24005";"113";;;;;;"25760";"25760";"25760";"25760";"01.01.2026";"НДС";"Serene Healthcare Pvt/Индия"
"Shanaz MCHJ";;;;;;;;;;;;;;;;;;
"1579";"A14786";"4780058101305";"АкваКальций Актив сусп.350мл№1";"25";"07072024";"15";;;;;;"8104";"8104";"8355";"8355";"01.07.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1580";"A14787";"4780058101237";"АкваКальций+Банан сусп.350мл№1";"25";"05052024";"1";;;;;;"8104";"8104";"8355";"8355";"01.05.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1581";"A14788";"4780058101251";"АкваКальций+Малина сусп.350мл№1";"25";"05052024";"13";;;;;;"8110";"8110";"8360";"8360";"01.05.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1582";"A14789";"4780058101268";"АкваКальций+Персик сусп.350мл№1";"25";"09092023";"5";;;;;;"8109";"8109";"8360";"8360";"01.09.2025";"БАД";"Shanaz MCHJ/Узбекистан"
"1583";"A13761";;"Масло Расторопши капс.500мг №90";"20";"03032024";"3";;;;;;"27315";"27315";"28160";"28160";"01.03.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1584";"A54410";;"Аевит капс. 300мг №30";"100";"01112023";"30";;;;;;"14539";"14539";"14989";"14989";"01.11.2025";"БАД";"Shanaz MCHJ/Узбекистан"
"1585";"A33469";;"АкваКальций+Актив сусп.200мл№1";"30";"08082024";"15";;;;;;"5762";"5762";"5940";"5940";"01.08.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1586";"A33474";;"АкваКальций+Апельсин сусп.200мл№1";"30";"06062024";"3";;;;;;"5762";"5762";"5940";"5940";"01.06.2025";"БАД";"Shanaz MCHJ/Узбекистан"
"1587";"A33470";;"АкваКальций+Банан сусп.200мл№1";"30";"03032024";"1";;;;;;"6615";"6615";"6820";"6820";"01.03.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1588";"A33468";;"АкваКальций+Магний сусп.200мл№1";"30";"06062024";"1";;;;;;"5762";"5762";"5940";"5940";"01.06.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1589";"A33471";;"АкваКальций+Малина сусп.200мл№1";"30";"10102023";"8";;;;;;"5762";"5762";"5940";"5940";"01.10.2025";"БАД";"Shanaz MCHJ/Узбекистан"
"1590";"A33472";;"АкваКальций+Персик сусп.200мл№1";"30";"05052023";"1";;;;;;"5747";"5747";"5925";"5925";"01.05.2025";"БАД";"Shanaz MCHJ/Узбекистан"
"1591";"A33473";;"АкваКальций+Яблока сусп.200мл№1";"30";"12122023";"13";;;;;;"6615";"6615";"6820";"6820";"01.12.2024";"БАД";"Shanaz MCHJ/Узбекистан"
"1592";"02106999028248021";;"Витамин А капс.33000МЕ 200мг №20";"80";"06062024";"10";;;;;;"5122";"5122";"5280";"5280";"01.06.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1593";"02106999028248027";;"Витамин Е капс.200МЕ 400мг №30";"80";"06062024";"7";;;;;;"11097";"11097";"11440";"11440";"01.06.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1594";"A56204";;"Витамин Е капс.400МЕ 400мг №30";"80";"06062024";"4";;;;;;"19206";"19206";"19800";"19800";"01.06.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1595";"A57864";;"Витамин+С таб.500мг №60";"50";"01082024";"10";;;;;;"20273";"20273";"20900";"20900";"01.08.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1596";"A32889";;"Глицерин мед. 90мл";"60";"02022024";"259";;;;;;"3628";"3628";"3740";"3740";"01.02.2029";"БАД";"Shanaz MCHJ/Узбекистан"
"1597";"A55969";;"Кунжутное масло капс. 300мг №30";"1";"03032024";"10";;;;;;"3505";"3505";"3613";"3613";"01.03.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1598";"02106999028248032";;"Кунжутное масло с Мумиё капс. 500мг №30";"100";"01112023";"82";;;;;;"23555";"23555";"24284";"24284";"01.11.2025";"БАД";"Shanaz MCHJ/Узбекистан"
"1599";"02106999028248054";;"Масло Расторопши капс.300мг №180";"50";"09092024";"5";;;;;;"30594";"30594";"31540";"31540";"01.09.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1600";"A54013";;"Масло стручка перца 100мл№1";"40";"06062024";"30";;;;;;"8856";"8856";"9130";"9130";"01.06.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1601";"A55465";;"Морская Соль для ванн 600г";"25";"07072024";"4";;;;;;"19119";"19119";"19710";"19710";"01.07.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1602";"A32896";;"Морская соль с экстрактом Календулы 300г";"30";"02022024.";"4";;;;;;"5228";"5228";"5390";"5390";"01.02.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1603";"A55468";;"Морская соль с экстрактом Календулы 600г";"25";"03032024";"3";;;;;;"19153";"19153";"19745";"19745";"01.03.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1604";"A32898";;"Морская соль с экстрактом Ромашки 300г";"30";"08082024";"30";;;;;;"5199";"5199";"5360";"5360";"01.08.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1605";"A55466";;"Морская соль с экстрактом Ромашки 600г";"25";"07072024";"3";;;;;;"19153";"19153";"19745";"19745";"01.07.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1606";"A32899";;"Морская соль с экстрактом Хвоя 300г";"30";"06062024";"18";;;;;;"5228";"5228";"5390";"5390";"01.06.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1607";"A55467";;"Морская соль с экстрактом Хвоя 600г";"25";"06062024";"3";;;;;;"19153";"19153";"19745";"19745";"01.06.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1608";"A32897";;"Морская соль с экстрактом Череды 300г";"30";"06062024";"6";;;;;;"5223";"5223";"5385";"5385";"01.06.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1609";"A55464";;"Морская соль с экстрактом Череды 600г";"25";"07072024";"7";;;;;;"19153";"19153";"19745";"19745";"01.07.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1610";"A32900";;"Облепиховое масло 100мл";"40";"09092024";"32";;;;;;"10510";"10510";"10835";"10835";"01.09.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1611";"A26014";;"Облепиховое масло 50мл №1";"50";"09092024";"100";;;;;;"5602";"5602";"5775";"5775";"01.09.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1612";"02106999028248050";;"Омега 3 капс. 500мг №30";"100";"01112023";"57";;;;;;"23474";"23474";"24200";"24200";"01.11.2025";"БАД";"Shanaz MCHJ/Узбекистан"
"1613";"A18187";;"Репейное масло (против выпадение волос) 100мл";"40";"06062024";"36";;;;;;"8842";"8842";"9115";"9115";"01.06.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1614";"A18185";;"Репейное масло (против выпадение волос) 50мл";"50";"07072024";"15";;;;;;"6082";"6082";"6270";"6270";"01.07.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1615";"02106999028248065";;"Тыквенное капс.+Вит.Е 300мг№60";"80";"12122023";"7";;;;;;"8323";"8323";"8580";"8580";"01.12.2025";"БАД";"Shanaz MCHJ/Узбекистан"
"1616";"A57104";;"Тыквенное капс.+Вит.Е 300мг№60 Кидс";"80";"06062024";"5";;;;;;"8323";"8323";"8580";"8580";"01.06.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1617";"A53989";;"Цинк капс.450мг №30";"80";"07072024";"63";;;;;;"14187";"14187";"14626";"14626";"01.07.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"1618";"02106999028248037";;"Чёрного тмина с витамин Е капс.300мг №60";"80";"05052024";"3";;;;;;"9496";"9496";"9790";"9790";"01.05.2026";"БАД";"Shanaz MCHJ/Узбекистан"
"Shandong Kexing Bioproducts Co., Ltd.";;;;;;;;;;;;;;;;;;
"1619";"03004115001008001";;"Эпоксем р-р д/инъек.шприц 10000МЕ/мл№1";"10";"202402056";"56";;;;;;"170205";"170205";"170205";"170205";"01.10.2026";"НДС";"Shandong Kexing Bioproducts Co., Ltd./Китай"
"1620";"03004115001008003";;"Эпоксем р-р д/инъек.шприц 2000МЕ/мл№1";"10";"202403064";"214";;;;;;"91330";"91330";"91330";"91330";"01.11.2026";"НДС";"Shandong Kexing Bioproducts Co., Ltd./Китай"
"1621";"03004115001008005";;"Эпоксем р-р д/инъек.шприц 4000МЕ/мл№1";"10";"202402063";"9";;;;;;"136459";"136459";"136459";"136459";"01.10.2026";"НДС";"Shandong Kexing Bioproducts Co., Ltd./Китай"
"Shandong Ming Yuan Latex.";;;;;;;;;;;;;;;;;;
"1622";"A33288";;"Презервативы латексные INDIGO Over-Time продленного действия №5";"36";"2301C";"18";;;;;;"27877";"27877";"28739";"28739";"01.05.2028";"НДС";"Shandong Ming Yuan Latex./Китай"
"Shandong Qidu Pharmaceutical Co., Ltd";;;;;;;;;;;;;;;;;;
"1623";"03004117001010001";;"Аминомакс р-р для.инф.100мл№1";"80";"230407";"6671";;;;;;"58800";"58800";"58800";"58800";"01.04.2025";"НДС";"Shandong Qidu Pharmaceutical Co., Ltd/Китай"
