;;;;;;;;;;;;;;;;;;
"Абдулхаев Фаррух";;;;;;;;;;;;;;;;;;
"Price List";;;;;;;;;;;;;;;;;;
"03 окт 2024";;;;;;;;;;;;;;;;;;
"в„–";"Code";"Barcode";"Name";"Qty per Box";"Card Number";"Balance";"Your order";"Price Type: Акция";"Акция with margin";"Price Type: Возврат";"Возврат with margin";"Price Type: При 100% Оплате (перечисление)";"При 100% Оплате (перечисление) with margin";"Price Type: Цена договорная (перечисление)";"Цена договорная (перечисление) with margin";"Expiry Date";"Группа";"Producer"
"1853";"02106003001292045";;"Пол полы с зеленым чаем 2г №15 пак.";"66";"020324";"4";;;;;;"4656";"4656";"4800";"4800";"01.03.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1854";"03004553030009003";;"Сироп солодкового корня 50мл№1";"100";"010624";"850";;;;;;"1969";"1969";"2030";"2030";"01.07.2026";"НДС";"Ziyo Nur Farm/Узбекистан"
"1855";"03004553030009004";;"Сироп солодкового корня 90мл№1";"76";"010424";"426";;;;;;"3101";"3101";"3197";"3197";"01.04.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1856";"A13928";;"Соль для ванн.Хвоя.300г.№1";"16";"010824";"11";;;;;;"5849";"5849";"6030";"6030";"01.08.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1857";"A15719";;"Трава шалфея с зеленым чаем 2 г №15 пак.";"66";"010524";"48";;;;;;"4603";"4603";"4745";"4745";"01.05.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1858";"A10739";;"Цветки ромашки 2г.№15";"66";"091223";"1";;;;;;"4064";"4064";"4190";"4190";"01.12.2024";"БАД";"Ziyo Nur Farm/Узбекистан"
"1859";"02106003001292011";;"Активированный Кальций 330мл";"20";"010124";"10";;;;;;"7033";"7033";"7250";"7250";"01.01.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1860";"02106003001292003";;"Активированный Кальций со вкусом Кокос 330мл";"20";"010124";"4";;;;;;"6969";"6969";"7185";"7185";"01.01.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1861";"A33928";;"Амброксол таб.30мг №20";"100";"010324";"104";;;;;;"1969";"1969";"2030";"2030";"01.03.2026";"НДС";"Ziyo Nur Farm/Узбекистан"
"1862";"A19460";;"Аскорбинка с глюкоз.блистер уп.таб.1,0г.№10 Ананас";"140";"020224";"50";;;;;;"1552";"1552";"1600";"1600";"01.02.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1863";"02106003001292030";;"Аскорбинка с глюкоз.блистер уп.таб.1,0г.№10 Лимон";"140";"020823";"34";;;;;;"1790";"1790";"1845";"1845";"01.08.2025";"БАД";"Ziyo Nur Farm/Узбекистан"
"1864";"A54131";;"Ацикловир таб.200мг №20";"100";"020923";"20";;;;;;"6393";"6393";"6591";"6591";"01.09.2025";"НДС";"Ziyo Nur Farm/Узбекистан"
"1865";"A57625";;"Бето-йод 100мл";"40";"010624";"10";;;;;;"18702";"18702";"19280";"19280";"01.07.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1866";"A57626";;"Бето-йод 30мл";"50";"010624";"70";;;;;;"11771";"11771";"12135";"12135";"01.07.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1867";"02106003001292048";;"Бора классик крем для ухода за кожей без запаха 30г.";"40";"020923";"25";;;;;;"3584";"3584";"3695";"3695";"01.09.2025";"БАД";"Ziyo Nur Farm/Узбекистан"
"1868";"A57627";;"Борный-Зиё 20мл";"120";"020624";"1765";;;;;;"2750";"2750";"2835";"2835";"01.07.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1869";"A55971";;"Боро Care крем для ухода за кожей без запаха 30г.";"40";"010224";"10";;;;;;"4181";"4181";"4310";"4310";"01.02.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1870";"02106003001292024";;"Вазелин медицинский 15г";"100";"051223";"1770";;;;;;"1795";"1795";"1850";"1850";"01.12.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1871";"A57830";;"Вазелин медицинский 20г";"1";"071223";"225";;;;;;"2032";"2032";"2095";"2095";"01.12.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1872";"03004164017012001";;"Дибазол таб.0,02г №100";"40";"030524";"118";;;;;;"26717";"26717";"27543";"27543";"01.06.2026";"НДС";"Ziyo Nur Farm/Узбекистан"
"1873";"03004219008002003";;"Дирмовейт мазь 25г№1";"50";"081023";"5";;;;;;"23852";"23852";"24590";"24590";"01.10.2025";"НДС";"Ziyo Nur Farm/Узбекистан"
"1874";"A35346";;"Желчегонный 2,5г №10 пакет";"64";"010224";"64";;;;;;"12964";"12964";"13365";"13365";"01.02.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1875";"A16809";;"Желчегонный 2г.№15";"66";"010224";"27";;;;;;"4711";"4711";"4857";"4857";"01.02.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1876";"A55609";;"Зизифора трава.2г.№15 пак.";"66";"010224";"182";;;;;;"4598";"4598";"4740";"4740";"01.02.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1877";"A57624";;"Ингалиптин-Зиё спрей 20мл";"70";"010624";"30";;;;;;"8254";"8254";"8509";"8509";"01.07.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1878";"A57804";;"Йодинур 10мл (Йод)";"100";"010724";"585";;;;;;"3885";"3885";"4005";"4005";"01.08.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1879";"A57805";;"Йодинур 20мл (Йод)";"100";"010724";"2350";;;;;;"5257";"5257";"5420";"5420";"01.08.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1880";"A35344";;"Ларинганол таб. №10";"100";"020524";"120";;;;;;"1135";"1135";"1170";"1170";"01.06.2026";"НДС";"Ziyo Nur Farm/Узбекистан"
"1881";"A57806";;"Лиголин+глицерин 20мл";"120";"020724";"1765";;;;;;"4423";"4423";"4560";"4560";"01.08.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1882";"03004214002017004";;"Линимент Синтомицина 10% 25г";"50";"040923";"100";;;;;;"5427";"5427";"5595";"5595";"01.09.2025";"НДС";"Ziyo Nur Farm/Узбекистан"
"1883";"03004214002017008";;"Линимент Синтомицина 5% 25г";"50";"050923";"250";;;;;;"4350";"4350";"4485";"4485";"01.09.2025";"НДС";"Ziyo Nur Farm/Узбекистан"
"1884";"A56466";;"Масло Камфорное-Зиё 20мл";"120";"030624";"20365";;;;;;"4418";"4418";"4555";"4555";"01.07.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1885";"A56467";;"Масло Камфорное-Зиё 40мл";"100";"010424";"4";;;;;;"6154";"6154";"6345";"6345";"01.04.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1886";"A28915";;"Меновазин мазь 30г №1";"50";"101223";"485";;;;;;"11950";"11950";"12320";"12320";"01.12.2025";"НДС";"Ziyo Nur Farm/Узбекистан"
"1887";"A57629";;"Меномазин-Зиё 40мл";"100";"020624";"30";;;;;;"3346";"3346";"3450";"3450";"01.07.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1888";"A35345";;"Мукалтин таб. 50мг №100";"40";"030224";"70";;;;;;"20253";"20253";"20879";"20879";"01.02.2026";"НДС";"Ziyo Nur Farm/Узбекистан"
"1889";"A57635";;"Настойка стручкового перца с ромашкой 25мл№1";"120";"020524";"236";;;;;;"3584";"3584";"3695";"3695";"01.05.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1890";"A56465";;"Перекись-Зиё 100мл";"50";"440724";"1820";;;;;;"1489";"1489";"1535";"1535";"01.08.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1891";"A56848";;"Перекись-Зиё 50мл";"100";"020624";"80";;;;;;"1014";"1014";"1045";"1045";"01.07.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1892";"A55608";;"Соль для ванн.Календула.300г №1";"16";"010523";"46";;;;;;"5849";"5849";"6030";"6030";"01.05.2025";"БАД";"Ziyo Nur Farm/Узбекистан"
"1893";"A57807";;"Спиртос-Зиё 40мл";"100";"010724";"735";;;;;;"2153";"2153";"2220";"2220";"01.08.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1894";"03004215005007001";;"Стрептоцид маз 10% 25г";"50";"061023";"32";;;;;;"3574";"3574";"3685";"3685";"01.10.2025";"НДС";"Ziyo Nur Farm/Узбекистан"
"1895";"A55954";;"Тик-Ток крем дет.30г";"40";"010224";"5";;;;;;"5233";"5233";"5395";"5395";"01.02.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1896";"A57631";;"Фармитдрон-Зиё 100мл";"35";"020724";"26";;;;;;"17150";"17150";"17680";"17680";"01.08.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1897";"A57632";;"Фармитдрон-Зиё 50мл";"66";"020724";"22";;;;;;"14429";"14429";"14875";"14875";"01.08.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"1898";"A54524";;"Филукарцин ZNF 10мл№1";"100";"030624";"70";;;;;;"3933";"3933";"4055";"4055";"01.07.2027";"БАД";"Ziyo Nur Farm/Узбекистан"
"1899";"A54525";;"Филукарцин ZNF 20мл№1";"100";"050624";"20";;;;;;"5005";"5005";"5160";"5160";"01.07.2027";"БАД";"Ziyo Nur Farm/Узбекистан"
"1900";"A55404";;"Фурацилин таб. 0,02г №100";"25";"111123";"150";;;;;;"10971";"10971";"11310";"11310";"01.11.2025";"НДС";"Ziyo Nur Farm/Узбекистан"
"1901";"A57808";;"Цинк-Зиё 20г";"100";"040724";"58";;;;;;"9084";"9084";"9365";"9365";"01.07.2026";"БАД";"Ziyo Nur Farm/Узбекистан"
"Zota Haelthcare LTD";;;;;;;;;;;;;;;;;;
"1902";"03004999316001001";;"Бектин таб. 400мг 6мг №1";"10";"BT13002";"272";;;;;;"21199";"21199";"21855";"21855";"01.05.2026";"НДС";"Zota Haelthcare LTD/Индия"
"1903";"03004436112001001";;"Джиэмфит таб №30";"100";"GF14002";"183";;;;;;"137268";"137268";"141510";"141510";"01.01.2026";"НДС";"Zota Haelthcare LTD/Индия"
"1904";"03004413004003002";;"Коксзота таб 60мг№30 Леч.дыхател системы";"10";"XZ14001";"47";;;;;;"94842";"94842";"97775";"97775";"01.01.2027";"НДС";"Zota Haelthcare LTD/Индия"
"1905";"03004413004003003";;"Коксзота таб.90мг№30 Леч.дыхател системы";"10";"XZ24002";"6";;;;;;"140931";"140931";"145290";"145290";"01.02.2027";"НДС";"Zota Haelthcare LTD/Индия"
"1906";"03004187001019001";;"Лосарзед-100 таб. 100мг №30";"10";"LA32001";"15";;;;;;"59698";"59698";"61544";"61544";"01.02.2025";"НДС";"Zota Haelthcare LTD/Индия"
"1907";"03004187001019002";;"Лосарзед-50 таб. 50мг №30";"1";"LA22003";"6";;;;;;"40501";"40501";"41754";"41754";"01.02.2025";"НДС";"Zota Haelthcare LTD/Индия"
"1908";"03004188001011001";;"Лосарзед-H таб. 50мг/12,5мг №30";"1";"HY12003";"19";;;;;;"42636";"42636";"43954";"43954";"01.02.2025";"НДС";"Zota Haelthcare LTD/Индия"
"ZUNNUR SERVIS FARM ООО";;;;;;;;;;;;;;;;;;
"1909";"03004554005060002";"4780049760146";"Амброксол таб.30мг№20";"200";"011123";"1685";;;;;;"2139";"2139";"2205";"2205";"01.11.2026";"НДС";"ZUNNUR SERVIS FARM ООО/Узбекистан"
"1910";"03004564005005001";;"Диазолин таб.0.1мг№10";"200";"030823";"2679";;;;;;"2619";"2619";"2700";"2700";"01.08.2025";"НДС";"ZUNNUR SERVIS FARM ООО/Узбекистан"
"1911";"03004045008002001";;"Лоперамид таб.2мг№20";"200";"030524";"1";;;;;;"1777";"1777";"1832";"1832";"01.05.2027";"НДС";"ZUNNUR SERVIS FARM ООО/Узбекистан"
"1912";"03004346001018002";;"Ацикловир таб.200мг№20";"200";"031223";"134";;;;;;"5655";"5655";"5830";"5830";"01.12.2026";"НДС";"ZUNNUR SERVIS FARM ООО/Узбекистан"
"1913";"03004452001059002";;"Парацетамол таб.500мг№100";"40";"050524";"405";;;;;;"13685";"13685";"14108";"14108";"01.05.2027";"НДС";"ZUNNUR SERVIS FARM ООО/Узбекистан"
"АВВА РУС";;;;;;;;;;;;;;;;;;
"1914";"03004043009001002";;"Лактофильтрум таб.№60";"60";"440424";"316";;;;;;"62953";"62953";"62953";"62953";"01.04.2027";"НДС";"АВВА РУС/Россия"
"1915";"03004053002024007";;"Микразим капс.25.000ЕД№20";"90";"710523";"60";;;;;;"81356";"81356";"83873";"83873";"01.05.2025";"НДС";"АВВА РУС/Россия"
"1916";"03004895003001001";;"Фильтрум таб.400мг№50";"72";"70324";"131";;;;;;"44298";"44298";"44298";"44298";"01.03.2027";"НДС";"АВВА РУС/Россия"
"1917";"03004311002005005";;"Экоклав пор.сусп.125мг+31,25мг/5мл№1 Амоксиц.+Клавулан.к-та+Лактулоза";"21";"40524";"154";;;;;;"42174";"42174";"42174";"42174";"01.05.2026";"НДС";"АВВА РУС/Россия"
"Агетис Сапплементс Лтд. Лимассол";;;;;;;;;;;;;;;;;;
"1918";"A20954";;"Канталин Микро таб.450мг/50мг.№64";"1";"FS6K101";"8";;;;;;"188592";"188592";"194425";"194425";"01.10.2026";"БАД";"Агетис Сапплементс Лтд. Лимассол/Кипр"
"Адамед";;;;;;;;;;;;;;;;;;
"1919";"03004180001032001";;"Амломакс таб. 10мг №30";"90";"12643442";"180";;;;;;"36390";"36390";"37516";"37516";"01.06.2025";"НДС";"Адамед/Польша"
"1920";"03004180001032002";;"Амломакс таб. 5мг №30";"90";"12643355";"693";;;;;;"22728";"22728";"23432";"23432";"01.06.2025";"НДС";"Адамед/Польша"
"1921";"03004187001003001";;"Артамаксан таб. 50мг №30";"192";"12648303";"1687";;;;;;"27160";"27160";"28000";"28000";"01.05.2026";"НДС";"Адамед/Польша"
"1922";"03004186004005001";;"Престозек Комби таб. 4мг/10мг №30";"120";"12649496";"119";;;;;;"71727";"71727";"73946";"73946";"01.08.2025";"НДС";"Адамед/Польша"
"1923";"03004186004005002";;"Престозек Комби таб. 4мг/5мг №30";"120";"12648492";"220";;;;;;"57382";"57382";"59157";"59157";"01.07.2025";"НДС";"Адамед/Польша"
"1924";"A58391";;"Престозек Комби таб. 8мг/10мг №30";"1";"13177507";"118";;;;;;"97450";"97450";"100464";"100464";"01.01.2027";;"Адамед/Польша"
"1925";"A58392";;"Престозек Комби таб. 8мг/5мг №30";"1";"13172537";"78";;;;;;"89329";"89329";"92092";"92092";"01.01.2027";;"Адамед/Польша"
"1926";"03004191007020001";;"Розат таб.10мг №28";"132";"12638454";"17";;;;;;"57656";"57656";"59440";"59440";"01.05.2026";"НДС";"Адамед/Польша"
"1927";"A56924";;"Розат таб.15мг №28";"1";"13129487";"89";;;;;;"65521";"65521";"67547";"67547";"01.11.2026";"НДС";"Адамед/Польша"
"1928";"A56925";;"Розат таб.30мг №28";"1";"13129489";"55";;;;;;"103549";"103549";"106752";"106752";"01.12.2026";"НДС";"Адамед/Польша"
"1929";"03004191007020005";;"Розат таб.40мг №28";"132";"13138536";"47";;;;;;"123486";"123486";"127305";"127305";"01.11.2027";"НДС";"Адамед/Польша"
"1930";"03004191007020007";;"Розат таб.5мг №28";"132";"12638464";"24";;;;;;"43238";"43238";"44575";"44575";"01.01.2026";"НДС";"Адамед/Польша"
"Адъютор";;;;;;;;;;;;;;;;;;
"1931";"A1859";;"Тонометр ""Адьютор"" ИАД-01-1 Механический";"20";"1923";"920";;;;;;"126517";"126517";"130429";"130429";"01.01.2030";"НДС";"Адъютор/Россия"
"Ажанта Фарма";;;;;;;;;;;;;;;;;;
"1932";"03004409004003001";"8901111002421";"Актинак таб.100мг№20 Ацеклофенак";"40";"CT0451L";"100";;;;;;"15856";"15856";"16346";"16346";"01.11.2024";"НДС";"Ажанта Фарма/Индия"
"1933";"03004409004011001";"8901111003305";"Актинак-Плюс таб.100/500мг№20 Ацеклофенак+Парацетамол";"20";"CT02802";"70";;;;;;"38925";"38925";"40129";"40129";"01.03.2025";"НДС";"Ажанта Фарма/Индия"
"1934";"03004452002150001";;"Апдил-Тотал таб.№10";"640";"CT01974";"470";;;;;;"7372";"7372";"7600";"7600";"01.01.2027";"НДС";"Ажанта Фарма/Индия"
"1935";"03004326009047002";;"Апдропс-ДХ гл.кап.5мл№1";"300";"CA0054B";"593";;;;;;"59531";"59531";"61372";"61372";"01.01.2027";"НДС";"Ажанта Фарма/Индия"
"1936";"03004030024001001";;"Апкосул капс.№100";"200";"CK0231C";"4619";;;;;;"23843";"23843";"24580";"24580";"01.02.2026";"НДС";"Ажанта Фарма/Индия"
"1937";"03004328007002002";;"Дазел Кит таб. №4";"60";"PA13483";"60";;;;;;"54145";"54145";"55820";"55820";"01.04.2026";"НДС";"Ажанта Фарма/Индия"
"1938";"03004284002088001";;"Камагра таб.100мг№4 Силденафил";"200";"PA12813";"297";;;;;;"25918";"25918";"26720";"26720";"01.06.2026";"НДС";"Ажанта Фарма/Индия"
"1939";"03004284002088002";;"Камагра таб.50мг№4 Силденафил";"200";"PA12833";"640";;;;;;"21701";"21701";"22372";"22372";"01.06.2026";"НДС";"Ажанта Фарма/Индия"
"1940";"03004322007004002";;"Кларанта таб.500мг№14 Кларитромицин";"44";"PA14513";"438";;;;;;"51783";"51783";"53385";"53385";"01.08.2026";"НДС";"Ажанта Фарма/Индия"
"1941";"03004578003018001";;"Лакома-Т гл.кап.2.5мл№1";"120";"CA0074E";"192";;;;;;"73185";"73185";"73185";"73185";"01.04.2027";"НДС";"Ажанта Фарма/Индия"
"1942";"03004452003001004";;"Тримол таб №100";"200";"GT0571C";"9762";;;;;;"25655";"25655";"26449";"26449";"01.02.2025";"НДС";"Ажанта Фарма/Индия"
"1943";"A56564";;"Амадей PL таб.10/4мг №30";"100";"CT12963";"22";;;;;;"50256";"50256";"51810";"51810";"01.10.2025";"НДС";"Ажанта Фарма/Индия"
"1944";"A56565";;"Амадей PL таб.10/8мг №30";"100";"CT13543";"30";;;;;;"79773";"79773";"82240";"82240";"01.11.2025";"НДС";"Ажанта Фарма/Индия"
"1945";"A56566";;"Амадей PL таб.5/4мг №30";"100";"CT12933";"38";;;;;;"43073";"43073";"44405";"44405";"01.10.2025";"НДС";"Ажанта Фарма/Индия"
"1946";"A56567";;"Амадей PL таб.5/8мг №30";"100";"CT12973";"28";;;;;;"54402";"54402";"56085";"56085";"01.10.2025";"НДС";"Ажанта Фарма/Индия"
"1947";"03004999073001002";;"Апдропс гл.кап.5мл№1";"300";"GT02604";"546";;;;;;"54388";"54388";"56070";"56070";"01.12.2026";"НДС";"Ажанта Фарма/Индия"
"1948";"03004577003004001";;"Бринзокс гл.капли 1% 5мл №1";"25";"GT00444";"40";;;;;;"57846";"57846";"59635";"59635";"01.12.2026";"НДС";"Ажанта Фарма/Индия"
